tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CF-38a	CF-38a_LP-DIR-T	CF-38		ht	120.9	-7.1	3	12	-1	0	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	954	923	K		hargrave 2020-11-24 22:10:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-38a	CF-38a_LP-DIR-T	CF-38		lt	191.6	0.5	3	3	-1	51.3	8.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 22:10:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-38a	CF-38a_LP-DIR-T	CF-38		mt	134.5	-7.9	3	8	-1	10.8	9.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-11-24 22:10:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-38a	CF-38a_LP-DIR-T	CF-38		mt	299.9	32.1	3	8	0	10.8	9.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-11-24 22:10:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-39a		CF-39										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-39a	CF-39a_LP-DIR-T	CF-39		mt	282.9	16.2	3	10	100	6.4	17.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	773	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		lt	1.2	65.3	3	3	100	49.5	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		mt	285.1	11.6	3	10	0	6.4	17.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	773	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		lt	357.3	55.6	3	3	0	49.5	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		ht	288.9	13.8	3	11	0	0	2.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	954	937	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		lt	177.0	-16.3	3	3	-1	49.5	6.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		ht	108.5	-10.8	3	11	-1	0	2.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	954	937	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		ht	286.4	19	3	11	100	0	2.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	954	937	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-39a	CF-39a_LP-DIR-T	CF-39		mt	105.0	-8.1	3	10	-1	6.4	17.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	773	K		hargrave 2020-11-24 22:14:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		ht	166.4	10.9	3	8	-1	0	7.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	937	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		lt	221.2	63.9	3	3	-1	35.4	2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		mt	167.3	34.1	3	11	-1	8.3	6.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		ht	291.7	14.8	3	8	0	0	7.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	937	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		mt	292.1	38	3	11	0	8.3	6.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		ht	289.0	20.3	3	8	100	0	7.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	951	937	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-3a		CF-3										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-3a	CF-3a_LP-DIR-T	CF-3		lt	352.8	66.7	3	3	0	35.4	2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		lt	357.3	76.6	3	3	100	35.4	2	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-3a	CF-3a_LP-DIR-T	CF-3		mt	284.8	43.3	3	11	100	8.3	6.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-24 21:38:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		mt	274.7	33.1	3	10	100	6.6	7.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	798	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		lt	54.7	75.4	3	3	100	58.3	14.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		ht	273.3	21.8	3	8	100	0	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	948	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		mt	280.4	29.5	3	10	0	6.6	7.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	798	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		lt	28.5	69.5	3	3	0	58.3	14.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		ht	276.8	18.6	3	8	0	0	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	948	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		lt	189.2	-16.3	3	3	-1	58.3	14.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-40a	CF-40a_LP-DIR-T	CF-40		mt	120.0	-5.9	3	10	-1	6.6	7.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	798	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-40a		CF-40										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-40a	CF-40a_LP-DIR-T	CF-40		ht	108.8	-3.4	3	8	-1	0	3.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	948	K		hargrave 2020-11-25 22:26:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-41a		CF-41										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-41a	CF-41a_LP-DIR-T	CF-41		ht	117.1	-9.8	2	13	-1	0	4.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:27:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-41a	CF-41a_LP-DIR-T	CF-41		mt	129.5	-9	2	10	-1	9.9	8.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-25 22:27:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-41a	CF-41a_LP-DIR-T	CF-41		ht	288.1	22.3	2	13	0	0	4.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:27:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-41a	CF-41a_LP-DIR-T	CF-41		mt	293.1	33.7	2	10	0	9.9	8.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-25 22:27:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-41a	CF-41a_LP-DIR-T	CF-41		ht	284.1	27.2	2	13	100	0	4.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:27:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-41a	CF-41a_LP-DIR-T	CF-41		mt	287.0	39.2	2	10	100	9.9	8.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-25 22:27:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		ht	290.5	13.9	3	6	0	0	1.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	952	947	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		lt	7.8	47.7	3	3	0	51.9	5.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		mt	300.3	24.1	3	10	0	11.4	16.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		lt	13.0	56.9	3	3	100	51.9	5.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		mt	296.5	30.7	3	10	100	11.4	16.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		mt	123.6	-5.7	3	10	-1	11.4	16.1	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	673	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		ht	288.0	19.3	3	6	100	0	1.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	952	947	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-43a	CF-43a_LP-DIR-T	CF-43		ht	109.8	-4.6	3	6	-1	0	1.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	952	947	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-43a		CF-43										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-43a	CF-43a_LP-DIR-T	CF-43		lt	181.5	-9.2	3	3	-1	51.9	5.9	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-22 11:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-44a		CF-44										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-45a		CF-45										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-45a	CF-45a_LP-DIR-T	CF-45		ht	103.1	-10.4	3	13	-1	0	2.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	937	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		lt	173.2	-2.6	3	3	-1	53.7	12.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		ht	283.9	3.1	3	13	0	0	2.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	937	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		lt	347.6	46.9	3	3	0	53.7	12.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		mt	301.1	21.4	3	9	0	21.6	12.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		ht	283.0	7.6	3	13	100	0	2.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	937	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		lt	347.8	56.9	3	3	100	53.7	12.8	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		mt	297.7	28.2	3	9	100	21.6	12.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-45a	CF-45a_LP-DIR-T	CF-45		mt	128.2	-9.2	3	9	-1	21.6	12.3	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	723	K		hargrave 2020-11-25 22:30:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-46a	CF-46a_LP-DIR-T	CF-46		mt	288.6	29.1	2	10	100	8	18.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	773	K		hargrave 2020-11-25 22:32:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-46a	CF-46a_LP-DIR-T	CF-46		mt	292.7	23.5	2	10	0	8	18.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	773	K		hargrave 2020-11-25 22:32:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-46a	CF-46a_LP-DIR-T	CF-46		ht	284.7	18.4	2	10	100	0	2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	945	K		hargrave 2020-11-25 22:32:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-46a	CF-46a_LP-DIR-T	CF-46		ht	287.2	13.5	2	10	0	0	2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	945	K		hargrave 2020-11-25 22:32:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-46a	CF-46a_LP-DIR-T	CF-46		ht	108.2	-8.1	2	10	-1	0	2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	945	K		hargrave 2020-11-25 22:32:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-46a		CF-46										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-46a	CF-46a_LP-DIR-T	CF-46		mt	119.5	-8.3	2	10	-1	8	18.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	893	773	K		hargrave 2020-11-25 22:32:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		mt	286.6	36.8	3	12	100	12	16.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	723	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		lt	9.1	75	3	3	100	59.1	12.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		mt	292.2	31.3	3	12	0	12	16.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	723	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		ht	286.6	21	3	13	100	0	2.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		mt	123.9	-7.9	3	12	-1	12	16.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	903	723	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		lt	177.4	-14.3	3	3	-1	59.1	12.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		ht	108.0	-9.5	3	13	-1	0	2.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-47a		CF-47										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-47a	CF-47a_LP-DIR-T	CF-47		ht	289.4	15.8	3	13	0	0	2.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-47a	CF-47a_LP-DIR-T	CF-47		lt	0.4	65.5	3	3	0	59.1	12.5	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-25 22:34:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-48a	CF-48a_LP-DIR-T	CF-48		ht	102.9	-10.7	2	13	-1	0	2.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:35:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CF-48a	CF-48a_LP-DIR-T	CF-48		mt	107.5	-6.1	2	14	-1	2.8	10.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	673	K		hargrave 2020-11-25 22:35:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-48a	CF-48a_LP-DIR-T	CF-48		mt	282.9	12.8	2	14	0	2.8	10.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	673	K		hargrave 2020-11-25 22:35:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-48a	CF-48a_LP-DIR-T	CF-48		ht	283.5	11.3	2	13	100	0	2.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:35:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-48a	CF-48a_LP-DIR-T	CF-48		mt	280.5	17.1	2	14	100	2.8	10.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	913	673	K		hargrave 2020-11-25 22:35:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-48a	CF-48a_LP-DIR-T	CF-48		ht	284.9	6.7	2	13	0	0	2.2	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	933	K		hargrave 2020-11-25 22:35:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-48a		CF-48										Sedimentary	Sediment Layer	Siltstone:Sandstone				James Pierce				This study	LP-NOMAG			
CF-49a	CF-49a_LP-DIR-T	CF-49		mt	133.3	-15.9	3	8	-1	12.5	16.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		ht	294.3	7.5	3	10	0	0	1.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	945	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		lt	2.7	52.5	3	3	0	50.3	25.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		mt	299.4	28.8	3	8	0	12.5	16.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		ht	292.8	13.5	3	10	100	0	1.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	945	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		lt	7.7	61.9	3	3	100	50.3	25.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		mt	294.7	35.3	3	8	100	12.5	16.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	873	773	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		lt	186.3	-12	3	3	-1	50.3	25.4	Sedimentary	Sediment Layer	Siltstone:Sandstone	473	273	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CF-49a	CF-49a_LP-DIR-T	CF-49		ht	111.9	-24.7	3	10	-1	0	1.6	Sedimentary	Sediment Layer	Siltstone:Sandstone	955	945	K		hargrave 2020-11-26 19:15:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
